Cells,BACH2(+),BCL6(+),EGR1(+),FOSB(+),FOXO1(+),FOXP1(+),IKZF1(+),IRF4(+),IRF8(+),JUN(+),JUNB(+),MYC(+),PAX5(+),PRDM1(+),RUNX3(+),STAT1(+),STAT3(+),STAT4(+),STAT5A(+),TBX21(+)
88306,0.08823529411764706,0.016042780748663103,0.06962785114045618,0.07672634271099744,0.10392156862745099,0.10196078431372549,0.062388591800356503,0.04441776710684274,0.047879616963064295,0.03601440576230492,0.0560875512995896,0.01871657754010695,0.08403361344537816,0.0350140056022409,0.03873744619799139,0.12605042016806722,0.11764705882352941,0.0058823529411764705,0.08304498269896193,0.03529411764705882
89238,0.04411764705882353,0.0427807486631016,0.030012004801920768,0.03239556692242114,0.0803921568627451,0.01568627450980392,0.0,0.01800720288115246,0.015047879616963064,0.026410564225690276,0.013679890560875513,0.029411764705882353,0.06722689075630252,0.014005602240896359,0.05021520803443329,0.058823529411764705,0.04595588235294118,0.049019607843137254,0.10380622837370242,0.03235294117647059
90018,0.0,0.045454545454545456,0.022809123649459785,0.03495311167945439,0.041176470588235294,0.03725490196078431,0.0,0.024009603841536616,0.03146374829001368,0.0,0.0,0.0,0.03361344537815126,0.018207282913165267,0.05021520803443329,0.09243697478991597,0.06985294117647059,0.00980392156862745,0.10034602076124567,0.03235294117647059
91252,0.14338235294117646,0.0,0.08643457382953182,0.08780903665814152,0.11960784313725491,0.052941176470588235,0.026737967914438502,0.04081632653061224,0.04240766073871409,0.06602641056422569,0.07660738714090287,0.06818181818181818,0.11764705882352941,0.022408963585434174,0.06456241032998565,0.06302521008403361,0.08639705882352941,0.047058823529411764,0.08996539792387544,0.061764705882352944
91400,0.07720588235294118,0.11764705882352941,0.11764705882352941,0.08184143222506395,0.056862745098039215,0.01764705882352941,0.008912655971479501,0.03361344537815126,0.06429548563611491,0.03841536614645858,0.03967168262653899,0.03877005347593583,0.058823529411764705,0.09523809523809523,0.03012912482065997,0.06302521008403361,0.07352941176470588,0.13333333333333333,0.0726643598615917,0.058823529411764705
91932,0.0625,0.07219251336898395,0.01680672268907563,0.030690537084398978,0.013725490196078431,0.011764705882352941,0.0,0.014405762304921969,0.0,0.0,0.015047879616963064,0.0,0.01680672268907563,0.0546218487394958,0.021520803443328552,0.07142857142857142,0.02389705882352941,0.027450980392156862,0.11418685121107267,0.03235294117647059
96564,0.03676470588235294,0.03208556149732621,0.058823529411764705,0.07757885763000852,0.047058823529411764,0.049019607843137254,0.0,0.06842737094837935,0.09028727770177838,0.03721488595438175,0.027359781121751026,0.01871657754010695,0.1092436974789916,0.036414565826330535,0.05021520803443329,0.1092436974789916,0.14338235294117646,0.00196078431372549,0.058823529411764705,0.029411764705882353
97015,0.1213235294117647,0.02406417112299465,0.056422569027611044,0.05029838022165388,0.11372549019607843,0.049019607843137254,0.0285204991087344,0.055222088835534214,0.046511627906976744,0.057623049219687875,0.047879616963064295,0.020053475935828877,0.05042016806722689,0.008403361344537815,0.1406025824964132,0.037815126050420166,0.0661764705882353,0.027450980392156862,0.010380622837370242,0.07058823529411765
97174,0.0,0.11229946524064172,0.07322929171668667,0.0733162830349531,0.021568627450980392,0.0196078431372549,0.023172905525846704,0.031212484993997598,0.023255813953488372,0.025210084033613446,0.023255813953488372,0.026737967914438502,0.0,0.09943977591036414,0.02295552367288379,0.12184873949579832,0.04595588235294118,0.0803921568627451,0.10726643598615918,0.03529411764705882
97454,0.058823529411764705,0.08021390374331551,0.028811524609843937,0.026427962489343565,0.011764705882352941,0.03725490196078431,0.0,0.03601440576230492,0.02188782489740082,0.015606242496998799,0.0,0.0,0.0,0.04481792717086835,0.010043041606886656,0.07563025210084033,0.03308823529411765,0.01764705882352941,0.10726643598615918,0.020588235294117647
100453,0.03308823529411765,0.0855614973262032,0.03961584633853541,0.03154305200341006,0.03725490196078431,0.03137254901960784,0.0213903743315508,0.012004801920768308,0.023255813953488372,0.007202881152460984,0.008207934336525308,0.008021390374331552,0.012605042016806723,0.028011204481792718,0.027259684361549498,0.07983193277310924,0.04411764705882353,0.045098039215686274,0.12110726643598616,0.020588235294117647
100491,0.03676470588235294,0.034759358288770054,0.04321728691476591,0.028132992327365727,0.0,0.0,0.0213903743315508,0.03241296518607443,0.03283173734610123,0.03361344537815126,0.012311901504787962,0.02807486631016043,0.02100840336134454,0.023809523809523808,0.00430416068866571,0.09663865546218488,0.022058823529411766,0.00196078431372549,0.13494809688581316,0.0
101801,0.0,0.06684491978609626,0.021608643457382955,0.014492753623188406,0.01764705882352941,0.03333333333333333,0.035650623885918005,0.01800720288115246,0.04240766073871409,0.013205282112845138,0.0,0.014705882352941176,0.025210084033613446,0.014005602240896359,0.03443328550932568,0.13025210084033614,0.042279411764705885,0.0058823529411764705,0.10380622837370242,0.0
103026,0.11397058823529412,0.02406417112299465,0.06602641056422569,0.05711849957374254,0.06274509803921569,0.03333333333333333,0.044563279857397504,0.08403361344537816,0.07934336525307797,0.07322929171668667,0.06976744186046512,0.04144385026737968,0.0,0.022408963585434174,0.10473457675753228,0.09243697478991597,0.05514705882352941,0.0196078431372549,0.07612456747404844,0.09117647058823529
106523,0.04044117647058824,0.0855614973262032,0.0468187274909964,0.04092071611253197,0.01764705882352941,0.013725490196078431,0.016042780748663103,0.031212484993997598,0.023255813953488372,0.0024009603841536613,0.0027359781121751026,0.009358288770053475,0.04201680672268908,0.06302521008403361,0.007173601147776184,0.06302521008403361,0.03860294117647059,0.041176470588235294,0.10726643598615918,0.0
106983,0.04044117647058824,0.045454545454545456,0.03481392557022809,0.027280477408354646,0.0,0.0,0.0,0.03601440576230492,0.03283173734610123,0.012004801920768308,0.0,0.0,0.03361344537815126,0.03361344537815126,0.007173601147776184,0.0546218487394958,0.03308823529411765,0.00980392156862745,0.10034602076124567,0.0
107226,0.0,0.0748663101604278,0.027611044417767107,0.029838022165387893,0.01764705882352941,0.01764705882352941,0.0,0.03361344537815126,0.027359781121751026,0.0,0.0,0.0,0.09663865546218488,0.02661064425770308,0.021520803443328552,0.09663865546218488,0.058823529411764705,0.013725490196078431,0.13494809688581316,0.0
115569,0.04044117647058824,0.1443850267379679,0.10084033613445378,0.0886615515771526,0.047058823529411764,0.021568627450980392,0.0,0.027611044417767107,0.0506155950752394,0.013205282112845138,0.006839945280437756,0.0066844919786096255,0.03361344537815126,0.14985994397759103,0.014347202295552367,0.02100840336134454,0.06985294117647059,0.09215686274509804,0.01730103806228374,0.023529411764705882
